"","filename","speaker","iteration","word","harmony_type","v1","v2","f1_v1_t1","f2_v1_t1","f1_v1_t2","f2_v1_t2","f1_v1_t3","f2_v1_t3","f1_v1_t4","f2_v1_t4","f1_v1_t5","f2_v1_t5","f1_v1_t6","f2_v1_t6","f1_v1_t7","f2_v1_t7","f1_v1_t8","f2_v1_t8","f1_v1_t9","f2_v1_t9","f1_v1_t10","f2_v1_t10","f1_v2_t1","f2_v2_t1","f1_v2_t2","f2_v2_t2","f1_v2_t3","f2_v2_t3","f1_v2_t4","f2_v2_t4","f1_v2_t5","f2_v2_t5","f1_v2_t6","f2_v2_t6","f1_v2_t7","f2_v2_t7","f1_v2_t8","f2_v2_t8","f1_v2_t9","f2_v2_t9","f1_v2_t10","f2_v2_t10"
"1128","f06_frame_rep1","f06","1","ʦ͡eːɮper","ATR","eː","e",376.91,2150.67,408.16,2117.14,437.53,2154.84,453.82,2171.95,464.56,2213.57,461.96,2200.63,455.77,2162.12,452.88,2202.54,454.93,2249.91,418.4,2208.87,375.45,1532.31,358.58,1443.37,394.32,1447.45,405.29,1466.46,411.43,1492,415.53,1519.28,419.2,1544.76,422.22,1577,424.68,1612.47,426.45,1650.45
"1129","f06_frame_rep1","f06","1","tuːguːr","ATR","uː","uː",380.98,1462.02,403,1058.75,397.05,914.88,401.37,885.21,422.09,742.24,421.43,637.72,420.19,632.51,421.76,649.02,372.07,654.7,432.58,1557.04,559.19,1766.21,495.24,876.72,447.54,711.08,460.02,2560.56,433.36,865.41,422.11,882.04,410.56,919.33,390.11,971.52,373.81,966.71,373.69,967.94
"1130","f06_frame_rep1","f06","1","ʃiɮijg","ATR","i","i",2150.53,2938.75,405.84,2345.06,276.13,2291.97,323.56,2335.03,353.11,2353.84,361.12,2350.31,360.52,2369.69,357.31,2398.08,352.33,2386.09,340.53,2350.06,2039.99,2592.45,340.35,2262.69,372.65,2260.34,383.93,2300.81,394.22,2312.32,402.23,2297.22,406.78,2254.84,408.53,2201.28,406.88,2206.63,403.62,2313.77
"1131","f06_frame_rep1","f06","1","minij","ATR","i","i",288.48,1470,332.95,2104.09,345.29,2384.92,350.82,2422.46,348.43,2435.6,341.07,2443.92,328.62,2430.14,322.14,2407.97,318.88,2392.63,303.81,2390.44,266.34,2081.64,268.81,2135.11,272.33,2245.29,275.85,2355.48,283.49,2382.26,291.18,2408.33,299.84,2430.34,309.49,2448.26,319.14,2466.15,325.23,2474.6
"1132","f06_frame_rep1","f06","1","suɮteːr","ATR","u","eː",1149.05,2088.71,1066.1,2032.73,1184.33,2318.34,297.28,1028.37,307.51,1061.89,320.52,1046.14,326.01,1051.59,315.43,1095.35,312.39,1525.61,296.57,1814.46,381.67,1961.52,422.11,2035.15,435.56,2084.09,441.39,2075.4,444.23,2087.04,445.28,2068.35,445.22,2027.2,445.45,2019.72,446.33,2002.13,438.25,1929.04
"1133","f06_frame_rep1","f06","1","suːɮijg","non-harmonic","uː","i",893.28,1216.85,349.27,995.47,464.69,1158.86,540.47,1777.89,581.24,1486.54,610.8,1213.67,268.59,627.5,409.72,842.16,372.13,937.73,373.14,1262.37,484.63,2249.47,262.85,2155.81,271.06,2137.63,303.31,2126.33,334.19,2132.41,353.8,2198.61,358.98,2273.88,348.45,2328.54,347.42,2374.05,347.6,2393.41
"1134","f06_frame_rep1","f06","1","taɮʊːɮ","ATR","a","ʊː",621.04,1681.15,682.89,1610.82,736.91,1533.04,762.97,1445.55,756.23,1378.93,748.29,1360.96,739.37,1349.25,737.16,1360.59,707.06,1368.03,649.81,1347.03,1280.28,2144.81,475.88,1403.07,511.01,1327.57,515.94,1226.98,508.53,1138.19,506.71,1105.66,509.04,1115.78,520.19,1148.65,528.41,1191.44,528.15,1289.94
"1135","f06_frame_rep1","f06","1","ʃiɮeːr","ATR","i","eː",511.15,2126.63,340.13,2285.58,284.67,2375.58,314.17,2390.99,348.5,2377.22,357.81,2382.04,353.71,2415.11,345.12,2428.18,329.85,2414.05,305.92,2389.09,361.75,2124.8,414,2118.99,440.86,2122.68,447.48,2078.3,445.63,2167.01,443.16,2178.92,440.2,2158.79,438.01,2132.54,437.33,2082.7,430.26,2039.99
"1136","f06_frame_rep1","f06","1","tɔːgʊːr","ATR","ɔː","ʊː",576.32,1461.35,657.1,1282.13,708.48,1230.3,742.93,1207.48,747,1159.08,748.48,1154.88,745.67,1158.47,713.85,1146.35,670.23,1086.66,628.9,1006.27,521.08,847.45,576.55,1782.6,524.39,1204.09,333.16,499.96,494.4,579.6,425.05,753.08,430.56,826.92,426.29,827.01,435.59,831.41,465.39,909.53
"1137","f06_frame_rep1","f06","1","soɮor","rounding","o","o",578.37,1933.47,1331.59,2462.56,1336.47,2313.15,289.2,1250.53,325.41,1230.76,340.2,1223.57,342.83,1238.81,345.23,1303.73,344.64,1465.17,338.02,1666.59,556.37,2204.39,401.91,1961.9,308.56,1730.36,353.28,1708.29,386.4,1697.94,408.38,1698.84,417.39,1686.96,422.98,1671.19,423.73,1648.47,423.47,1628.61
"1138","f06_frame_rep1","f06","1","ʦ͡ʊːriːg","non-harmonic","ʊː","iː",421.59,1500.97,477.96,1329.24,502.38,1144.77,506.53,1035.63,488.7,994.06,477.17,991.31,475.51,989.4,476,999.99,487.48,1034.17,509.23,1079.18,462.24,1904.51,458.99,2009.08,447.03,2127.26,435.43,2189.66,423.92,2250.51,415.63,2323.47,405.25,2352.25,387.59,2432.99,362.04,2464.73,327.1,2464.78
"1139","f06_frame_rep1","f06","1","pʊɮʊːr","ATR","ʊ","ʊː",536.84,1390.52,483.21,777.04,450.89,831.04,475.02,844.01,487.9,864.09,494.61,891.9,506.91,923.51,518.04,972.57,522.03,1036.76,524.5,1100.41,402.69,1878.39,358.65,1259.79,368.92,1147.13,362.05,1055.07,374.55,987.53,426.67,904.78,444.1,850.99,469.75,874.15,479.94,906.7,481.91,975.72
"1140","f06_frame_rep1","f06","1","ʦ͡ʊraɮtʰ","ATR","ʊ","a",410.98,1436.56,442.52,1354.64,467.49,1331.57,491.27,1216.97,502.48,1094.54,508.32,1058.62,510.29,968.16,515.26,972.26,521.58,1008.47,533.03,1052.25,564.1,1559.6,559.86,1450.62,555.62,1341.65,552.12,1304.3,549.1,1313.5,545.26,1322.95,536.16,1333.93,527.07,1344.92,493.85,1338.97,448.51,1324.51
"1141","f06_frame_rep1","f06","1","ʦ͡ʊːrʊːɮ","ATR","ʊː","ʊː",424.62,1430.01,467.02,1303.88,491.69,1120.35,502.59,982.76,494.45,913.7,491.98,912.48,478.32,896.7,477.88,898.3,488.66,917.88,500.17,951.74,502.85,986.62,509.76,951.38,514.2,930.94,524.9,933.73,526.91,973.91,522.69,1032.34,524.44,1076.86,529.58,1100.98,542.42,1124.61,561.85,1191.91
"1142","f06_frame_rep1","f06","1","tʊːɮaɮ","ATR","ʊː","a",491.4,1352.11,511.35,1121.69,494.86,911.91,464.75,865.9,454.29,874.74,449.85,891.36,460.61,859.27,515.16,858.81,551.35,944.7,575.79,1124.01,346.84,1862.72,453.25,1632.6,496.76,1617.55,516.31,1648.4,521.96,1669.59,516.63,1672.23,506.68,1669.64,492.04,1663.21,469.5,1656.39,371.2,1647.11
"1143","f06_frame_rep1","f06","1","pɔːɮɔːr","rounding","ɔː","ɔː",469.68,932.38,552.94,928.43,586.56,981.18,614.24,1004.38,640.36,1017.89,648.13,1027.01,656.79,1039.34,657.37,1055.1,661.75,1106.36,723.77,1223.67,692.17,2131.2,559.54,1543.72,635.86,1546.03,667.64,1461.18,659.74,1304.26,652.59,1249.07,648.36,1234.92,647.98,1234.19,649.23,1242.08,656.3,1276.74
"1144","f06_frame_rep1","f06","1","purteɮ","ATR","u","e",498.17,1282.68,450.66,652.77,404.87,555.89,327.4,497.44,400.11,2084.52,402.19,595.85,416.59,712.05,426.03,1078.83,432.23,1104.67,845.63,1150.49,546.44,1903.88,457.13,1923.17,424.02,1925.12,445.56,1900.56,445.99,1918.88,445.1,1961.99,443.3,2022.66,441.08,2093.36,436.78,2134.39,429.69,2148.81
"1145","f06_frame_rep1","f06","1","sʊɮiːg","non-harmonic","ʊ","iː",981.93,1838.53,749.97,1736.94,837.34,1665.76,689.39,1507.94,367.77,1358.33,406.28,1007.48,447.84,1028.39,456.9,1054.86,470.17,1086.3,472.13,1126.31,446.4,2400.8,419.79,2099.07,426.56,2144.4,428.39,2322.85,407.19,2413.93,393.38,2500.1,327.93,2535.51,309.88,2376.45,379.94,2259.46,360.38,2193.72
"1146","f06_frame_rep1","f06","1","toɮo:r","ATR","o","o:",1880.65,2316.08,517.42,1798.3,369.08,1586.29,377.62,1445.59,369.34,1310.08,361.88,1250.66,355.54,1274.02,345.07,1310.15,330.43,1405.35,319.58,1819.33,548.84,1876.91,412.93,1565,437.65,1249.14,432.55,1100.29,437.58,1100.05,453.54,1114.92,471.92,1089.54,481.66,1091.36,490.44,1132.53,466.6,1212.66
"1147","f06_frame_rep1","f06","1","tuːɮger","ATR","uː","e",836.99,1946.68,384.2,937.88,379.27,815.52,382.79,669.44,366.99,686.23,379.21,683.03,414.03,753.57,439.01,754.22,322.74,677.96,352.38,1041.72,382.03,1774.87,300.44,1731.1,339.9,1727.63,378.45,1720.36,403.36,1707.85,415.4,1690.37,421.77,1676.84,425.89,1663.82,424.08,1649.46,418.62,1642.85
"1148","f06_frame_rep1","f06","1","ʦ͡ʊrgʊːɮ","ATR","ʊ","ʊː",422.24,1480,472.76,1461.56,488.8,1437.08,494.55,1396.92,499.25,1312.94,497.57,1181.62,494.8,1084.4,489.58,1038.61,494.55,992.14,487.47,987.6,434.59,672.96,493.24,539.94,521.71,574.45,449.81,701.4,448.05,753.08,487.56,702.21,551.1,687.91,586.94,666.93,507.43,951.49,508.6,1056.8
"1149","f06_frame_rep1","f06","1","tijɮeɮtʰ","ATR","i","e",174.59,2021.1,342.11,2344.07,378.04,2403.2,376.64,2454.48,367.37,2492.1,360.29,2502.06,353.45,2509.36,348,2519.71,344.08,2535.35,338.37,2542.7,340.92,2198.01,357.98,2188.81,368.81,2199.4,378.23,2214.49,385.55,2225.94,389.07,2230.74,392.58,2235.54,391.25,2236.2,389.36,2236.37,386.81,2234.01
"1150","f06_frame_rep1","f06","1","toɮijg","non-harmonic","o","i",328.5,1480.2,349.26,1533.79,390.05,1432.99,386.9,1207.77,383.99,1052.67,378.66,1003.77,375.04,1014.45,376.98,1234.03,362.25,1532.66,338,1888.97,204.31,2318.86,317.21,2220.01,356.68,2237.87,361.18,2201.99,363.41,2226.39,369.18,2324.92,369.88,2388.62,370.07,2413.75,368.95,2416.94,370.31,2414.04
"1151","f06_frame_rep1","f06","1","tɔɮʊːɮ","ATR","ɔ","ʊː",896.06,1795.57,594.15,1394.42,642.78,1300.82,651.26,1178.45,634.66,1092.74,628.39,1078.56,636.84,1079.27,648.2,1105.19,638.6,1138.92,594.29,1206.59,725.01,1859.93,429.82,1472.09,473.08,1330.89,504.01,1214.94,503.79,1117.16,500.57,1070.83,503.87,1045.66,506.49,1049.31,518.21,1071.62,541.3,1191.89
"1152","f06_frame_rep1","f06","1","torwuːɮ","ATR","o","uː",586.04,1883.1,370.15,1560.68,389.36,1295.2,381.64,1124.02,368.98,991.23,364.39,968.31,361.73,972.96,364.54,978.43,364.6,975.41,361.62,973.47,360.31,766.01,371.86,786.74,378.05,794.89,378.05,796.81,386.82,737.74,397.35,718.96,394.88,754.79,377.16,806.82,377.95,914.56,388.21,1148.55
"1153","f06_frame_rep1","f06","1","po:ro:r","ATR","o:","o:",396.95,793.86,397.13,773.34,405.84,765.78,414.74,763.66,372.53,721.34,404.91,741.41,434.25,780,536.1,782.04,570.91,909.29,537.56,1113.01,466.79,1270.23,481.53,1241.16,489.43,1225.7,485.07,1195.51,485.27,1183.83,484.87,1178.08,480.39,1173.94,476.75,1173,482.25,1190.81,474.24,1226.95
"1154","f06_frame_rep1","f06","1","ʦ͡o:ɮroɮtʰ","ATR","o:","o",428.78,1614.84,438.73,1337.18,448.43,1180.19,450.98,1051.7,445.46,974.52,443.08,979.56,446.57,1032.79,449.89,1092.34,459.39,1333.38,425.48,1710.96,1225.33,2403.7,762.51,2003.89,325.13,1622.86,350.09,1582.95,375.05,1543.03,387.26,1505.74,386.81,1471.06,386.36,1436.37,377.48,1417.27,368.17,1398.98
"1155","f06_frame_rep1","f06","1","piɮpuːr","ATR","i","uː",1651.29,2267.86,983.42,2334.32,311.91,2326.63,336.1,2357.95,336.51,2382.83,336.52,2395.71,335.12,2413.4,328.12,2439.84,311.68,2452.51,291.06,2448.22,613.66,1637.56,498.9,1425.74,439.64,565.71,472.31,509.43,477.96,496.04,460.78,575.75,424.1,734.1,403.97,813.32,400.32,846.43,397.52,891.26
"1156","f06_frame_rep1","f06","1","paːɮiːg","non-harmonic","aː","iː",591.99,1208.62,683.14,1150.09,727.01,1183.99,754.98,1206.29,780.84,1233.59,795.47,1255.63,802.25,1300.39,803.96,1353.88,804.67,1413.47,784.95,1491.85,539.68,2085.49,417.87,2186.44,404.04,2257.55,388.93,2332.64,372.95,2426.43,348.35,2482.63,313.85,2567.2,283.16,2466.83,358.38,2388.72,399.23,2085.09
"1157","f06_frame_rep1","f06","1","tɔɮɔːr","rounding","ɔ","ɔː",592.57,1660.96,565.34,1401.21,615.2,1324.12,646.72,1244.82,668.3,1159.84,671.62,1092.39,665.17,1082.96,658.06,1126.21,655.82,1164.52,640.69,1192.23,649.41,1618.94,615.65,1382.61,623.1,1272.71,627.37,1203.87,631.79,1166.07,633.6,1139.46,634,1132.63,631.94,1133.82,631.22,1146.78,620.72,1181.22
"1158","f06_frame_rep1","f06","1","pijrijg","ATR","i","i",1572.59,2209.08,290.86,2205.33,332.91,2361.82,339,2408.09,341.03,2419.43,338.98,2437.74,329.32,2443.85,328.04,2465.35,329,2474.48,326.82,2489.62,336.38,2108.92,351.32,2202.24,361.37,2300.81,366.47,2340.22,367.89,2352.33,365.85,2381.48,362.12,2401.16,357.04,2402.69,350.85,2431.07,341.3,2446.37
"1159","f06_frame_rep1","f06","1","tijɮuːɮ","ATR","i","uː",336.88,2323.67,347.87,2396.06,359.35,2427.67,363.22,2446.21,364.95,2474.41,361.24,2465.15,357.29,2482.67,351.64,2485.45,346.45,2497.02,337.91,2487.41,723.9,2238,372.09,1735.56,376.26,1574.52,382.68,1365.03,363.95,1097.14,365.63,1038.64,362.87,1031.82,362.59,1060.38,372.42,1237.42,354.8,1437.99
"1160","f06_frame_rep1","f06","1","teːɮijg","non-harmonic","eː","i",381.33,2390.41,383.01,2399.89,385.86,2424.19,388.43,2443.66,392.87,2423.85,398.46,2404.11,399.46,2412.34,395.7,2438.13,384.24,2460.64,351.56,2418.73,434.49,2327.56,295.51,2253.18,357.06,2244.81,370.33,2229.81,374.56,2229.32,375.54,2373.29,375.97,2468.39,373.66,2465.48,365.17,2479.45,358.76,2507.05
"1161","f06_frame_rep1","f06","1","pijreːr","ATR","i","eː",1325.62,2459.49,290.1,2304.79,291.56,2406.92,293.28,2445.59,298.87,2471.45,297.86,2486.06,298.05,2484.77,297.63,2486.96,299.74,2493.98,305.2,2506.59,369.6,2099.46,380.43,2097.06,384.12,2083.28,385.92,2081.48,387.61,2109.75,388.09,2161.1,388.42,2165.74,387.47,2168.55,385.46,2172.15,383.62,2159.66
"1162","f06_frame_rep1","f06","1","paːɮaːr","ATR","aː","aː",514.26,1249.08,583.25,1227.62,668.36,1278.42,730.9,1264.37,751.38,1257.97,765.75,1272.01,775.29,1297.83,789.58,1345.13,813.94,1452.17,778.31,1510.96,499.29,1740.23,633.09,1612.96,725.97,1593.78,774.18,1565.26,793.5,1574.27,787.91,1572.65,748.99,1549.39,746.49,1561.02,711.01,1556.86,706.71,1631.02
"1163","f06_frame_rep1","f06","1","saːraɮ","ATR","aː","a",514.49,1606.79,536.62,1352.3,829.96,1406.78,814.67,1328.27,803.67,1281.86,794.08,1353.35,791.46,1345.9,779.38,1316.8,776.8,1337.16,772.08,1398.68,592.93,1476.79,581.6,1479.4,573.25,1493.47,542.5,1479.6,506.5,1499.39,466.08,1547.69,408.23,1645.86,665.43,1933.77,1666.34,2657.24,1429.84,2565.21
"1164","f06_frame_rep1","f06","1","suːɮeːr","ATR","uː","eː",915.98,1457.49,302.12,918.05,336.97,807.69,343.68,810.74,348.84,730.47,357.86,685.13,394.7,745.88,378.01,691.94,358.9,890.91,344.72,1135.02,306.3,2172.58,371.49,2127.77,395.46,2115.78,394.27,2224.14,392.92,2212.34,391.49,2214.51,386.91,2221.88,381.77,2234.27,376.2,2202.57,373.72,2145.58
"1165","f06_frame_rep1","f06","1","teːguːr","ATR","eː","uː",397.6,2296.24,417.53,2309.79,420.27,2298.83,440.66,2295.65,459.24,2289.25,443.26,2304.37,428.75,2316.79,419.86,2352.05,398.59,2351.87,397.23,2277.66,361.91,1024,363.84,929.11,379.87,892.5,383.38,837.59,380.8,799.89,372.01,778.29,375.79,807.61,376.79,874.16,382.46,926.56,381.98,967.07
"1166","f06_frame_rep1","f06","1","pɔːɮiːg","non-harmonic","ɔː","iː",543.41,1030.72,558.22,933.25,618.82,936.63,643.15,982.85,654.94,1029.88,659.62,1058.47,665.04,1080.62,667.43,1104.69,668.51,1146.52,673.11,1246.86,344.72,2213.87,400.51,2108.89,419.83,2309.73,401.97,2386.67,376.98,2482.13,332.37,2574.3,358.31,2191.83,366.67,1911.28,349.2,1963.3,404.84,1961.58
"1167","f06_frame_rep1","f06","1","pɔɮɔr","rounding","ɔ","ɔ",566.24,1144.72,500.66,944.13,554.66,967.05,599.19,989.26,625.97,1018.01,638.27,1054.67,650.09,1101.81,667.83,1146.57,679.55,1184.48,664.96,1239.11,964.91,1822.28,639.32,1599.06,515.63,1499.2,535.8,1487.23,551.6,1475.45,564.33,1463.8,571.96,1458.04,576.08,1456.34,577.74,1466.09,577.72,1483.59
"1168","f06_frame_rep1","f06","1","porijg","non-harmonic","o","i",488.37,1566.4,474.71,1633.2,382.22,744.82,413.54,649.47,382.14,679.98,362.69,689.44,366.79,844.58,379.39,962.64,409.59,1021.88,507.57,1180.96,394.08,1903.19,390.44,1906.91,383.94,1978.02,376.57,2055.81,367.87,2102.97,359.43,2173.29,351.23,2264.33,342.8,2283.29,334.75,2300.06,328.13,2345.26
"1169","f06_frame_rep1","f06","1","ʦ͡o:ɮruːɮ","ATR","o:","uː",402.32,1857.39,436.84,1339.58,427.52,1130.37,420.99,1094.12,424.81,970.94,425.65,965.72,425.09,997.54,423.82,1047.36,417.21,1254.97,400.88,1619.54,346.02,1105.53,348.19,1047.64,346.62,990.03,347.03,951.44,351.16,949.96,352.53,953.47,350.64,968.15,353.47,1038.98,351.26,1122.21,353.01,1180.84
"1170","f06_frame_rep2","f06","2","ʧ͡ʰiɮger","ATR","i","e",474.46,1932.61,393.02,1867.74,308.46,1967.35,282.13,2306.84,307.65,2389.93,322.78,2423.88,328.25,2412.14,328.95,2333.49,319.29,2348.47,303.59,2366.88,309.86,2057.86,333.52,2100.13,356.23,2147.99,374.54,2142.9,388.92,2056.7,408.99,2050.24,425.94,1984.77,440.5,1933.51,452.58,1907.05,461.67,1892.12
"1171","f06_frame_rep2","f06","2","ʦ͡ʊːraːr","ATR","ʊː","aː",408.85,1494.87,443.56,1353.24,455.33,1111.68,479.24,1030.54,491,949.97,506.55,939.35,523.13,936.9,536.51,956.82,543.15,988.81,570.87,1071.33,618.02,1353.26,628.08,1358.07,634.27,1347.71,641.27,1350.22,651.51,1364.69,659.5,1373.68,662.16,1372.75,665.84,1380.75,665.79,1405.91,643.5,1402.63
"1172","f06_frame_rep2","f06","2","teɮijg","non-harmonic","e","i",387.13,2295.8,299.32,2334.78,321.79,2385.84,335.9,2398.85,335.62,2420.3,333,2439.6,329.91,2454.69,316.44,2451.22,303.31,2460.13,290.26,2477.12,242.49,2314.87,286.05,2307.52,323.95,2327.4,324.99,2337.46,325.17,2340.59,324.24,2334.69,325.71,2319.01,327.69,2303.08,327.63,2312.58,326.96,2348.82
"1173","f06_frame_rep2","f06","2","ʦ͡aːrʊːɮ","ATR","aː","ʊː",593.51,1545.61,726.52,1487.19,805.48,1468.27,836.23,1442.47,844.36,1421.91,846.09,1409.13,830.87,1385.48,805.81,1361.97,763.23,1305.86,696.45,1285.43,550.79,1001.11,539.69,953.93,526.7,923.46,516.21,903.99,508.5,900.36,503.54,923.36,503.8,963.88,506.54,983.32,512.68,1023.33,530.76,1128.78
"1174","f06_frame_rep2","f06","2","teɮguːr","ATR","e","uː",364.99,2349.26,295.16,2402.05,329.9,2433.15,332.82,2449,330.9,2454.12,326.38,2455.57,319.65,2458.43,311.49,2464.9,301.25,2476.03,287.17,2495.62,718.35,2000.21,311.47,724.17,376.94,681.91,475.78,1837.04,534.59,1448.62,535.12,1062.53,523.85,997.57,357.64,708.94,389.44,847.52,370.85,901.88
"1175","f06_frame_rep2","f06","2","xɔjor","non-harmonic","ɔ","o",606.7,1208.61,583.92,1132.48,696.89,1094.4,696.2,1138,670.32,1165.67,658.61,1199.38,646.59,1245.89,632.14,1293.21,610.6,1368.61,564.89,1446.93,447.09,1957.28,446.92,1959.44,443.76,1954.4,437.76,1942.53,431.76,1930.65,438.13,1928.14,696.84,2116.82,955.55,2305.49,1214.26,2494.17,1338.08,2588.49
"1176","f06_frame_rep2","f06","2","teɮger","ATR","e","e",585.78,2166.89,313.67,2241.26,340.21,2351.38,344.11,2371.94,344,2379.75,342.26,2392.56,339.3,2412.54,334.43,2427.17,321.7,2430.08,299.8,2455.96,332.63,1783.12,348.21,1712.72,354.4,1675.88,358.03,1712.09,360.94,1830.15,373.9,1859.92,385.38,1895.87,394.76,1929.04,399.82,1939.61,396.81,1889.91
"1177","f06_frame_rep2","f06","2","suɮijg","non-harmonic","u","i",986.37,2004.31,1152,2100.8,1112.49,2121.42,542.19,1569.64,313.24,1273.47,324.23,1202.04,328.83,1186.64,316.67,1198.69,307.3,1306.72,299,1652.05,732.07,2361.38,327.87,2224.21,332.03,2089.25,349.83,2100.62,357.79,2137.35,364.68,2195.23,364.16,2296.08,360.09,2403.05,358.14,2407.33,355.05,2400.73
"1178","f06_frame_rep2","f06","2","taɮiːg","non-harmonic","a","iː",702.89,1974.45,602.35,1724.43,637.83,1653.61,681.22,1570.41,705.11,1516.31,711.95,1469.72,716.6,1448.97,712.3,1445.33,703.1,1474.56,688.63,1520.63,423.03,2003.19,481.04,2015.35,460.41,2304.47,430.09,2386.1,388.04,2413.55,352.66,2464.26,303.03,2538.63,328.79,1980.99,358.3,2290.55,415.81,1960.89
"1179","f06_frame_rep2","f06","2","teɮeːr","ATR","e","eː",301.8,2306.1,323.39,2418.92,333.44,2426.08,338.73,2448.47,340.18,2481.03,338.1,2476.92,331.68,2455.04,319.09,2442.44,299.25,2442.23,278.84,2447.85,350.61,2205.29,370.43,2236.52,384.71,2221.83,390.08,2195.8,392.06,2304.92,386.54,2352.2,392.8,2325.62,393.53,2286.26,403.48,2227.01,403.98,2143.85
"1180","f06_frame_rep2","f06","2","taɮaːr","ATR","a","aː",627.43,1788.67,636.09,1681.56,701.15,1594.62,746.98,1554.95,768.23,1493.82,788.72,1457.4,806.89,1437.46,807.23,1416.13,790.95,1391.67,772.03,1400.38,525.65,1682.58,661.96,1589.69,722.3,1538.64,773.38,1509.19,785.93,1490.26,796.38,1487.82,807.7,1487.12,812.58,1500.34,781.21,1525.96,722.18,1524.68
"1181","f06_frame_rep2","f06","2","aʧ͡iɮ","non-harmonic","a","i",450.58,2304.61,507.82,2311.73,557.99,1952.7,629.71,1780.82,667.23,1735.15,686.07,1720.91,674.42,1708.96,637.16,1770.9,516.04,1847.28,407.51,2091.4,1262.82,2685.9,314.4,2217.98,361.43,2179.31,389.51,2178.52,404.02,2186.45,402.1,2178.25,398.38,2174.6,392.97,2169.44,385.41,2160.25,368.68,2146.6
"1182","f06_frame_rep2","f06","2","tɔɮiːg","non-harmonic","ɔ","iː",609.62,1544.49,604.6,1372.18,654.22,1314.22,657.42,1205.17,654.22,1167.91,652.52,1153.88,648.86,1152.42,642.1,1146.61,642.66,1145.82,625.32,1145.44,747.33,2027.57,447.72,2016.97,449.17,2246.06,426.35,2307.46,398.77,2345.93,360.53,2390.74,307.86,2491.01,356.55,2381.75,385.06,2159.09,350.8,1953.13
"1183","f06_frame_rep2","f06","2","sʊɮaːr","ATR","ʊ","aː",842.26,1931.55,773.85,1793.21,723.11,1567.01,799.15,1834.85,855.41,1760.75,459.44,1029.52,495.3,1135.35,511.78,1173.94,517.74,1189.38,514.44,1234.83,919.82,2458.49,542.94,1516.16,634.37,1563.19,723.61,1461.33,768.01,1410.86,774.23,1423.09,763.23,1451.46,752.82,1466.29,743.85,1481.21,727.78,1518.3
"1184","f06_frame_rep2","f06","2","teːɮeːr","ATR","eː","eː",338.04,2448.92,341.61,2462.42,342.27,2475.61,341.18,2482.42,338,2481.54,333.97,2480.01,328.97,2477.73,322.15,2475.67,313.34,2473.85,301.49,2477.85,171.4,2225.25,158.11,2142.74,196.96,2210.22,237.4,2282.25,277.84,2354.28,290.08,2334.44,291.4,2279.03,292.72,2223.62,293.55,2189.33,293.85,2178.76
"1185","f06_frame_rep2","f06","2","pɔːtɔɮ","rounding","ɔː","ɔ",503.66,1273.71,545.36,974.48,615.02,976.97,656.79,1003.39,672.28,1027.89,682.86,1051.03,686.56,1070.47,689.44,1104.64,700.37,1176.84,700.51,1308.1,842.59,1907.99,731.66,1614.43,585.41,1589.76,481.79,1590.61,499.95,1602.77,507.32,1605.27,508,1601.78,503.86,1599.43,496.55,1600.32,482.51,1608.39
"1186","f06_frame_rep2","f06","2","atiɮ","non-harmonic","a","i",451.84,2359.74,514.16,2212.51,582.62,1932.69,643.04,1875.97,689.37,1846.52,686.31,1828.78,666.69,1815,623.8,1888.34,535.39,2101.75,401.56,2046.5,594.85,1980.49,439.78,1964.9,350.39,1986.58,363.85,2066.65,373.13,2115.51,376.83,2122.67,375.74,2126.12,369.18,2125.34,362.49,2134.07,355.67,2152.15
"1187","f06_frame_rep2","f06","2","ʦ͡eːɮper","ATR","eː","e",374.88,2114.07,394.22,2141.99,422.99,2192.58,450.76,2286.6,458.49,2330.18,453.26,2355,439.16,2355.98,423.49,2341.04,408.29,2329.28,388.14,2372.36,279.56,1511.97,330.86,1506.35,362.44,1537.93,386.86,1595.68,408.98,1682.94,432.15,1818.15,448.28,1859.16,459.78,1866.14,466.52,1848.23,464.69,1805
"1188","f06_frame_rep2","f06","2","tuːguːr","ATR","uː","uː",364.9,1526.02,368.5,1082.69,365.86,900.55,386.09,778.57,469.21,778.96,391.48,807.46,382.64,774.12,419.83,547.4,267.02,439.54,379.4,853.25,363.07,682.48,363.24,734.43,381.15,746.27,371.05,729.07,370.57,752.24,359.84,789.11,350.6,823.34,354.09,828.74,371.27,918.48,388.82,1030.83
"1189","f06_frame_rep2","f06","2","ʃiɮijg","ATR","i","i",2026.83,2908.32,659.53,2183.31,293.89,2294.54,309.78,2387.17,344.34,2408.1,358.02,2445.73,356.44,2451.99,353.59,2431.59,348.59,2412.72,331.96,2386.91,165.49,2204.71,278.05,2175.07,352.84,2210.32,364.26,2243.98,371.51,2252.59,374.71,2262.01,378.21,2273.07,378.82,2278.36,376.92,2273.98,373.61,2264.35
"1190","f06_frame_rep2","f06","2","minij","ATR","i","i",286.26,1749.55,320.41,2087.54,339.64,2288.86,343.31,2385.81,346.48,2439.44,347.98,2468.63,353.94,2458.79,358.78,2441.01,380,2421.94,445.48,2394.12,285.36,1284.02,329.18,2450.42,320.28,2471.56,332.89,2468.35,342.19,2451.73,343.31,2454.58,349.84,2487.37,353.29,2469.02,335.13,2447.73,339.05,2481.98
